"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-107.32","69.05","CAPE PEEL","2300680","2018-08-08","2018","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-09","2018","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-10","2018","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-11","2018","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-12","2018","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-13","2018","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-14","2018","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-15","2018","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-16","2018","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-17","2018","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-18","2018","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-19","2018","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-20","2018","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-21","2018","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-22","2018","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-23","2018","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-24","2018","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-25","2018","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-26","2018","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-27","2018","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-28","2018","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-29","2018","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-30","2018","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-08-31","2018","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-01","2018","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-02","2018","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-03","2018","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-04","2018","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-05","2018","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-06","2018","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-07","2018","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-08","2018","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-09","2018","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-10","2018","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-11","2018","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-12","2018","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-13","2018","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-14","2018","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-15","2018","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-16","2018","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-17","2018","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-18","2018","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-19","2018","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-20","2018","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-21","2018","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-22","2018","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-23","2018","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-24","2018","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-25","2018","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-26","2018","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-27","2018","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-28","2018","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-29","2018","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-09-30","2018","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-01","2018","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-02","2018","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-03","2018","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-04","2018","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-05","2018","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-06","2018","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-07","2018","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-08","2018","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-09","2018","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-10","2018","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-11","2018","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-12","2018","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-13","2018","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-14","2018","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-15","2018","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-16","2018","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-17","2018","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-18","2018","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-19","2018","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-20","2018","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-21","2018","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-22","2018","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-23","2018","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-24","2018","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-25","2018","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-26","2018","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-27","2018","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-28","2018","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-29","2018","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-30","2018","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-10-31","2018","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-01","2018","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-02","2018","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-03","2018","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-04","2018","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-05","2018","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-06","2018","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-07","2018","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-08","2018","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-09","2018","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-10","2018","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-11","2018","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-12","2018","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-13","2018","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-14","2018","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-15","2018","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-16","2018","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-17","2018","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-18","2018","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-19","2018","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-20","2018","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-21","2018","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-22","2018","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-23","2018","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-24","2018","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-25","2018","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-26","2018","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-27","2018","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-28","2018","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-29","2018","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-11-30","2018","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-01","2018","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-02","2018","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-03","2018","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-04","2018","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-05","2018","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-06","2018","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-07","2018","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-08","2018","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-09","2018","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-10","2018","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-11","2018","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-12","2018","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-13","2018","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-14","2018","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-15","2018","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-16","2018","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-17","2018","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-18","2018","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-19","2018","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-20","2018","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-21","2018","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-22","2018","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-23","2018","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-24","2018","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-25","2018","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-26","2018","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-27","2018","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-28","2018","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-29","2018","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-30","2018","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"-107.32","69.05","CAPE PEEL","2300680","2018-12-31","2018","12","31","","","","","","","","","","","","","","","","","","","","","","",""
